source_doi,published-online-date,published-print-date,journal-published-print-date,is-referenced-by-count,funder
10.1007/s00204-020-02966-1,2021.0,2021.0,2021.0,1.0,"Agence Nationale de la Recherche,CEA, Programme de Toxicologie Nucléaire,Université Côte d’Azur,Ministère de l’Enseignement Supérieur, de la Recherche et de l'Innovation,Région Provence Alpes Côte d'Azur,Conseil Départemental des Alpes Maritimes"
10.1007/s10851-020-01014-y,2021.0,2021.0,2021.0,0.0,"Ministère de l’Enseignement supérieur, de la Recherche et de l’Innovation,Agence Nationale de la Recherche"
10.1093/mnras/staa2987,2020.0,2020.0,2020.0,32.0,"H2020 European Research Council,University of Toronto,National Aeronautics and Space Administration,National Science Foundation"
10.1007/s00428-020-03015-z,2021.0,2021.0,2021.0,15.0,Università degli Studi di Milano
10.1038/s41598-021-81221-8,2021.0,2021.0,2021.0,0.0,"Satt-SudEst,UCA-IDEX,Agence de la Biomédecine,Société Française de Nutrition,Agence Nationale de la Recherche,Fondation pour la Recherche Médicale"
10.1007/s10555-020-09936-0,2021.0,2021.0,2021.0,11.0,"Fondation ARC pour la Recherche sur le Cancer,Canceropôle PACA"
10.1093/gji/ggaa555,2020.0,2020.0,2020.0,2.0,"Chevron,Shell,Total,Région Provence-Alpes-Côte d'Azur,CINES/IDRIS/TGCC,GENCI"
10.1093/mnras/staa3598,2020.0,2020.0,2020.0,11.0,"STFC,ERC,Government of Canada,PHY,NASA,FEDER"
10.1093/mnras/staa568,2020.0,2020.0,2020.0,16.0,"Natural Sciences and Engineering Research Council of Canada,National Aeronautics and Space Administration"
10.1093/mnras/staa3503,2020.0,2020.0,2020.0,6.0,"Centre National de la Recherche Scientifique,European Regional Development Fund,Institut Universitaire de France,Labex UnivEarthS,Bundesministerium für Bildung und Forschung,Nederlandse Organisatie voor Wetenschappelijk Onderzoek"
10.1007/s12217-020-09856-2,2021.0,2021.0,2021.0,1.0,"CNES,Region Normandie,ANR"
10.1038/s41467-021-20912-2,2021.0,2021.0,2021.0,21.0,EC | European Regional Development Fund
10.1111/tra.12777,2021.0,2021.0,2021.0,0.0,Agencia Nacional de Promoción Científica y Tecnológica
10.1080/00275514.2020.1823175,2021.0,2021.0,2021.0,1.0,"Agence Nationale de la Recherche Investissements d’Avenir UCA ANR-15-IDEX-01, by the Centre National de la Recherche"
10.1088/1361-6641/abcbd3,2020.0,2020.0,2020.0,1.0,Agence Nationale de la Recherche
10.1093/gji/ggaa515,2020.0,2020.0,2020.0,2.0,Agence Nationale de la Recherche
10.1029/2018GC007658,2018.0,2018.0,2018.0,9.0,"Diamond Light Source,Stanford Synchrotron Radiation Lightsource,SSRL"
10.1093/mnras/sty2293,2018.0,2018.0,2018.0,21.0,"Australian Astronomical Observatory,Slovenian Research Agency,Australian Research Council"
10.1093/mnras/sty2470,2018.0,2018.0,2018.0,24.0,"Air Force Office of Scientific Research,National Science Foundation"
10.1111/anti.12405,2018.0,2018.0,2018.0,196.0,"Australian Centre for International Agricultural Research,Australian Research Council"
10.1007/s12220-018-00100-3,2018.0,2019.0,2019.0,2.0,National Natural Science Foundation of China
10.1007/s00191-018-0590-4,2018.0,2019.0,2019.0,14.0,"Horizon 2020 Framework Programme,Horizon 2020 Framework Programme,Horizon 2020 Framework Programme,Horizon 2020 Framework Programme"
10.1186/s12943-018-0891-0,2018.0,2018.0,2018.0,6.0,"Institut de Recherche en Santé Respiratoire des Pays de la Loire,Ligue Contre le Cancer Grand Ouest"
10.1080/14693062.2018.1532871,2018.0,2019.0,2019.0,30.0,Horizon 2020 Framework Programme
10.1002/aic.16406,2018.0,2019.0,2019.0,2.0,"Consejo Nacional de Ciencia y Tecnología,Inria Project Lab Algae in silico,Investissements d'Avenir Bio-informatique program for project RESET"
10.1186/s12885-018-4906-4,2018.0,2018.0,2018.0,6.0,Institut National Du Cancer
10.1002/lt.25310,2018.0,2018.0,2018.0,29.0,Agence de la Biomédecine
10.1111/mpp.12730,2018.0,2018.0,2018.0,8.0,Agence Nationale pour la Recherche
10.1007/s00285-018-1299-6,2018.0,2019.0,2019.0,13.0,"Agence Nationale de la Recherche,Inria IPL AlgaeInSilico,Agence Nationale de la Recherche"
10.1183/13993003.00437-2018,2018.0,2018.0,2018.0,17.0,"Fondation pour la Recherche Médicale,Agence Nationale de la Recherche,“Fond de recherche en santé respiratoire” ARARD,Association RESPIR"
10.1111/cid.12675,2018.0,2019.0,2019.0,8.0,ITI Information on research funding from ITI
10.1007/s11047-018-9716-8,2018.0,2020.0,2020.0,1.0,"Agence Nationale de la Recherche,Fundação para a Ciência e a Tecnologia,CIDMA,Fundação para a Ciência e a Tecnologia,Campus France,Fundaçâo para a Ciência e a Tecnologia"
10.1186/s12931-018-0780-5,2018.0,2018.0,2018.0,21.0,Fondation du Souffle
10.1093/gji/ggaa451,2020.0,2020.0,2020.0,0.0,Agence Nationale de la Recherche
10.1172/JCI142468,2021.0,2021.0,2021.0,8.0,ANR
10.1093/mnras/staa3183,2020.0,2020.0,2020.0,3.0,"Agence Nationale de la Recherche,Institut National des Sciences de l'Univers, Centre National de la Recherche Scientifique,Centre National d’Etudes Spatiales,Horizon 2020 Framework Programme"
10.1038/s42003-020-01623-8,2021.0,2021.0,2021.0,10.0,Agence Nationale de la Recherche
10.1111/1755-0998.13316,2021.0,2021.0,2021.0,3.0,Agence Nationale de la Recherche
10.1021/acsphotonics.0c01707,2021.0,2021.0,2021.0,6.0,"Agence Nationale de la Recherche,Knut och Alice Wallenbergs Stiftelse,Stiftelsen f?r?Strategisk Forskning,H2020 European Research Council,Excellence Initiative Nano, Chalmers University of Technology"
10.1002/lpor.202000385,2021.0,2021.0,2021.0,6.0,"National Natural Science Foundation of China,Natural Science Foundation of Beijing Municipality,Beijing Nova Program,European Research Council,National Science Foundation"
10.1002/lpor.202000335,2021.0,2021.0,2021.0,3.0,"Agence Nationale de la Recherche,European Commission"
10.1021/acsphotonics.0c01641,2020.0,2021.0,2021.0,5.0,H2020 Future and Emerging Technologies
10.1093/mnrasl/slaa198,2020.0,2021.0,2021.0,6.0,ERC
10.1093/mnras/staa3629,2020.0,2021.0,2021.0,8.0,"Hemispheric Institute for the Americas,European Research Council"
10.1242/jcs.249565,2021.0,2021.0,2021.0,1.0,"Centre National de la Recherche Scientifique,Association pour la Recherche contre le Cancer,Agence Nationale pour la Recherche"
10.1093/mnras/staa3874,2020.0,2021.0,2021.0,1.0,National Science Foundation
10.1007/s10340-020-01327-2,2021.0,2021.0,2021.0,11.0,Università di Pisa
10.1007/s11214-021-00800-3,2021.0,2021.0,2021.0,10.0,"Agenzia Spaziale Italiana,Università degli Studi di Roma La Sapienza"
10.1007/s10686-020-09678-5,2020.0,2021.0,2021.0,0.0,"Domaine d’Intérêt Majeur Logiciels et Systèmes Complexes,Observatoire de Paris"
10.1364/OE.416934,2021.0,2021.0,2021.0,5.0,"National Natural Science Foundation of China,Zhejiang Province Commonweal Project,National Key Research and Development Program of China,Zhejiang Provincial Key Research and Development Project Grant,Agence Nationale de la Recherche"
10.1007/s00453-020-00790-8,2021.0,2021.0,2021.0,1.0,Agence Nationale de la Recherche
10.1007/s42452-019-1243-4,2019.0,2019.0,2019.0,0.0,"Lebanese International University,University of Nice"
10.1021/acs.inorgchem.0c02145,2021.0,2021.0,2021.0,2.0,"Universit? de Strasbourg,Universit? Paris-Saclay,Centre National de la Recherche Scientifique,China Scholarship Council"
10.1038/s41598-021-82966-y,2021.0,2021.0,2021.0,9.0,"Hungarian Scientific Research Fund,National Institutes of Health,American Heart Association,Hawaii Community Foundation,PXE International Inc."
10.1111/dom.14324,2021.0,2021.0,2021.0,18.0,"Air Liquide,Allergan,AstraZeneca,LifeScan,National Humanities Center,Novo Nordisk,Sanofi,Société Francophone du Diabète,Société Francophone du Diabète"
10.1038/s41598-021-83457-w,2021.0,2021.0,2021.0,4.0,"Prince Albert II of Monaco Foundation,Provence-Alpes-Côte-d’Azur (PACA) Region"
10.1002/gea.21845,2021.0,2021.0,2021.0,0.0,Agence Nationale de la Recherche
10.1007/s00220-021-03994-3,2021.0,2021.0,2021.0,2.0,Agence Nationale de la Recherche
10.1002/ece3.6896,2021.0,2021.0,2021.0,2.0,University of Minnesota
10.1093/MNRAS/STAA790,2020.0,2020.0,2020.0,0.0,National Science Foundation
10.1029/2020JB020466,2021.0,2021.0,2021.0,8.0,Agence Nationale de la Recherche
10.1007/s10910-021-01218-6,2021.0,2021.0,2021.0,0.0,European Research Council
10.1093/g3journal/jkaa058,2021.0,2021.0,2021.0,3.0,"University of Cambridge,Biotechnology and Biological Sciences Research Council,Synthego Genome Engineer,Wellcome/Newton trust Institutional Strategic Support Fund,BBSRC,Scottish Government Rural and Environmental Science and Analytical Services,Iowa Soybean Association,State of Iowa and Hatch"
10.1029/2020JE006662,2021.0,2021.0,2021.0,3.0,Australian Research Council
10.1038/s41598-021-83537-x,2021.0,2021.0,2021.0,3.0,ANR TECSAN
10.1002/anie.202013217,2021.0,2021.0,2021.0,7.0,"Deutsche Forschungsgemeinschaft,Agence Nationale de la Recherche,LABoratoires d’EXcellence ARCANE"
10.1111/jpet.12507,2021.0,2021.0,2021.0,2.0,Agence Nationale de la Recherche
10.1172/JCI.INSIGHT.143619,2021.0,2021.0,2021.0,3.0,U.S. Department of Veterans Affairs
10.1093/MNRAS/STZ3277,2019.0,2020.0,2020.0,14.0,"Australian Research Council,Naval Surface Warfare Center,Macquarie University,European Research Council,Horizon 2020,Japan Society for the Promotion of Science,National Institutes of Natural Sciences"
10.1088/1361-6641/abdd07,2021.0,2021.0,2021.0,1.0,European Commission
10.1364/OE.409344,2021.0,2021.0,2021.0,2.0,"Horizon 2020 Framework Programme,Engineering and Physical Sciences Research Council"
10.1007/s00429-021-02242-7,2021.0,2021.0,2021.0,5.0,"Ministero della Salute,European Research Area Networks (ERA-NET) Neuron II"
10.1364/OL.414353,2021.0,2021.0,2021.0,1.0,"French RENATECH network,Conseil Régional Provence-Alpes-Côte d’Azur,Agence Nationale de la Recherche,Deutscher Akademischer Austauschdienst,Ministerio de Economía y Competitividad"
10.1080/10618600.2021.1874962,2021.0,2021.0,2021.0,1.0,Office of Science
10.1242/jcs.252957,2021.0,2021.0,2021.0,3.0,"Agence Nationale de la Recherche,LabEx,Fondation ARC pour la Recherche sur le Cancer,Fédération Hospitalo-Universitaire OncoAge"
10.1073/pnas.2016274118,2021.0,2021.0,2021.0,8.0,"HHS | NIH | National Institute of General Medical Sciences,HHS | NIH | National Institute of General Medical Sciences,HHS | NIH | National Human Genome Research Institute"
10.1111/jpi.12728,2021.0,2021.0,2021.0,4.0,Deutsche Forschungsgemeinschaft
10.1242/dev.195511,2021.0,2021.0,2021.0,2.0,"Agence Nationale de la Recherche,LABEX SIGNALIFE,Université Côte d'Azur Centre National pour la Recherche Scientifique,Institut national de la santé et de la recherche médicale"
10.1364/OE.409527,2021.0,2021.0,2021.0,1.0,"National Research Council Canada,Horizon 2020 Framework Programme"
10.1002/ajmg.a.62155,2021.0,2021.0,2021.0,2.0,"Agence Nationale de la Recherche,Centre National de la Recherche Scientifique"
10.1038/s41591-021-01292-y,2021.0,2021.0,2021.0,486.0,"DH | National Institute for Health Research,RCUK | Medical Research Council,Alzheimer’s Society,Wellcome Trust,Chronic Disease Research Foundation,Wellcome Trust,Massachusetts Consortium on Pathogen Readiness (MassCPR) and Mark and Lisa Schwartz,European Commission,Vetenskapsrådet,Stiftelsen för Strategisk Forskning,Hjärt-Lungfonden,RCUK | MRC | Medical Research Foundation,Stuart and Suzanne Steele MGH Research Scholar Award"
10.3847/1538-4365/abd4e3,2021.0,2021.0,2021.0,11.0,"Nemzeti Kutatási Fejlesztési és Innovációs Hivatal,Nemzeti Kutatási Fejlesztési és Innovációs Hivatal,Nemzeti Kutatási Fejlesztési és Innovációs Hivatal,Nemzeti Kutatási Fejlesztési és Innovációs Hivatal,Magyar Tudományos Akadémia,Magyar Tudományos Akadémia,Magyar Tudományos Akadémia,Magyar Tudományos Akadémia,Magyar Tudományos Akadémia,Ministry of Science and Technology, Taiwan,Danmarks Grundforskningsfond,National Natural Science Foundation of China,Narodowe Centrum Nauki,Agence Nationale de la Recherche,EC ∣ European Research Council"
10.1093/mnras/stab093,2021.0,2021.0,2021.0,17.0,"Science and Technology Facilities Council,National Research Foundation of Korea"
10.1038/s41419-021-03577-z,2021.0,2021.0,2021.0,8.0,"Agence Nationale de la Recherche,Fondation pour la Recherche Médicale,Société de Réanimation de Langue Française"
10.1111/brv.12709,2021.0,2021.0,2021.0,4.0,Deutsche Forschungsgemeinschaft
10.1242/dev.191791,2021.0,2021.0,2021.0,3.0,"AXA Research Fund,Fondation ARC pour la Recherche sur le Cancer,Ligue Contre le Cancer,LABEX,Agence Nationale de la Recherche"
10.1136/bjsports-2020-103613,2021.0,2021.0,2021.0,13.0,World Athletics
10.1093/mnras/stab412,2021.0,2021.0,2021.0,10.0,"Chinese Academy of Sciences,National Natural Science Foundation of China,Université Côte d'Azur"
10.1098/rsbl.2020.0745,2021.0,2021.0,2021.0,6.0,"H2020 Marie Skłodowska-Curie Actions,Fundação Bial"
10.1137/19M1308888,2021.0,2021.0,2021.0,0.0,Centre National de la Recherche Scientifique
10.1096/fj.202001817RR,2021.0,2021.0,2021.0,4.0,"Agence Française de Lutte contre le Dopage,Institut National de la Santé et de la Recherche Médicale"
10.1096/fj.202002420R,2021.0,2021.0,2021.0,10.0,Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung
10.1093/gji/ggaa610,2020.0,2021.0,2021.0,5.0,"U.S. Geological Survey,Gordon and Betty Moore Foundation"
10.1140/epjp/s13360-021-01214-4,2021.0,2021.0,2021.0,4.0,infn
10.1029/2020TC006524,2021.0,2021.0,2021.0,6.0,Agence Nationale de la Recherche
10.1111/joim.13193,2021.0,2021.0,2021.0,2.0,"Assistance Publique - Hôpitaux de Paris,Fondazione Roma"
10.1093/mnras/stab221,2021.0,2021.0,2021.0,15.0,"University of Minnesota,National Science Foundation,Horizon 2020"
10.1038/s41467-021-22145-9,2021.0,2021.0,2021.0,5.0,U.S. Department of Health & Human Services | NIH | National Institute of Neurological Disorders and Stroke
10.1093/mnras/stab473,2021.0,2021.0,2021.0,8.0,"European Research Council,Deutsche Forschungsgemeinschaft,H2020 European Research Council"
10.1002/ecy.3316,2021.0,2021.0,2021.0,3.0,Statens Naturvidenskabelige Forskningsrad
10.1038/s41596-021-00510-8,2021.0,2021.0,2021.0,4.0,Health Holland National Institute of Health
10.1007/s00502-021-00880-7,2021.0,2021.0,2021.0,0.0,"FFG,FWF"
10.1007/s41060-021-00254-4,2021.0,2021.0,2021.0,0.0,"Deutsche Forschungsgemeinschaft,Bundesministerium für Bildung und Forschung"
10.1186/s12864-021-07503-7,2021.0,2021.0,2021.0,2.0,ANR
10.1007/s11634-021-00440-z,2021.0,2021.0,2021.0,3.0,"Conseil Régional, Île-de-France"
10.1093/gji/ggab136,2021.0,2021.0,2021.0,6.0,"ANR,NCF"
10.1007/s12028-021-01219-y,2021.0,2021.0,2021.0,2.0,Université de Genève
10.3847/1538-4357/abe7e5,2021.0,2021.0,2021.0,10.0,"EC ∣ European Research Council,Centro de Astrofísica y Tecnologías Afines,Narodowym Centrum Nauki,Agence Nationale de la Recherche"
10.15252/embj.2021108164,2021.0,2021.0,2021.0,3.0,"Fondation ARC pour la Recherche sur le Cancer,Institut National Du Cancer"
10.1038/s41598-021-88117-7,2021.0,2021.0,2021.0,4.0,Nazarbayev University
10.1088/2515-7647/abcbe3,2021.0,2021.0,2021.0,2.0,H2020 Marie Skłodowska-Curie Actions
10.1007/s00401-021-02308-0,2021.0,2021.0,2021.0,8.0,"FHU OncoAge,DistALZ,Fondation Alzheimer"
10.1093/mnras/staa3773,2020.0,2021.0,2021.0,5.0,European Research Council
10.1038/s41561-021-00727-y,2021.0,2021.0,2021.0,7.0,National Research Foundation Singapore
10.1093/mnras/staa3605,2020.0,2021.0,2021.0,9.0,"Horizon 2020 Framework Programme,H2020 European Research Council"
10.1158/1940-6207.CAPR-20-0465,2021.0,2021.0,2021.0,1.0,Agence Nationale de Recherches sur le Sida et les Hépatites Virales
10.1007/s13218-021-00725-7,2021.0,2021.0,2021.0,1.0,"Learning Lab Inria,Digital Direction for Education of the French Ministry,French Digital University Engineering and Technology,EducAzur"
10.1186/s12859-021-04158-9,2021.0,2021.0,2021.0,1.0,"Agence Nationale de la Recherche,Canceropôle Provence-Alpes-Côte d’Azur,French National Cancer Institute,Provence-Alpes-Côte d’Azur Region"
10.1364/OSAC.412039,2021.0,2021.0,2021.0,1.0,"Fonds Wetenschappelijk Onderzoek,European Research Council,Conseil Régional Provence-Alpes-Côte d'Azur"
10.1111/bph.15453,2021.0,2021.0,2021.0,2.0,"Conseil Régional des Pays de la Loire,European Regional Development Fund,Conseil Régional des Pays de la Loire,Fondation Leducq,Agence Nationale de la Recherche"
10.1111/eva.13246,2021.0,2021.0,2021.0,3.0,Agence Nationale de la Recherche
10.1111/syen.12493,2021.0,2021.0,2021.0,1.0,"Ministère de l'Agriculture et de l'Alimentation,Unitatea Executiva pentru Finantarea Invatamantului Superior, a Cercetarii, Dezvoltarii si Inovarii"
10.1093/ndt/gfaa376,2020.0,2021.0,2021.0,5.0,"Diabetes Australia and the Victoria Government’s Operational Infrastructure Support Program,JDRF Advanced Postdoctoral Fellowship,JDRF Advanced Postdoctoral Fellowship,Career Development Award,Australian Research Council Special Research Initiative in Type 1 Juvenile Diabetes"
10.3847/1538-4357/abefd4,2021.0,2021.0,2021.0,5.0,National Science Foundation
10.1007/s10686-021-09734-8,2021.0,2021.0,2021.0,0.0,Universität Zürich
10.1093/mnras/stab857,2021.0,2021.0,2021.0,3.0,"National Aeronautics and Space Administration,National Science Foundation"
10.1021/acsmedchemlett.0c00682,2021.0,2021.0,2021.0,1.0,"Agence Nationale de la Recherche,Universit? C?te d?Azur"
10.1080/15548627.2021.1917129,2021.0,2021.0,2021.0,3.0,"University Hospital Federation,ANR and France Parkinson"
10.1002/lno.11792,2021.0,2021.0,2021.0,0.0,"Academy of Finland,Maj ja Tor Nesslingin Säätiö,National Science Foundation"
